id,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
38109,current,M,32,683,666,4123,1542,277,201,1161,1,21,2,27,3,22,30000,,,,,,,,,25599.86,17497,41,2,15153,8896.59,15331,3,11,12101,16744.61,14579,3,29,12431,,0,974
18863,current,M,36,523,90039.86,,103057.32,,11529,,21,26,31,,,,240000,,,,,,,,,69545,68825,8,4,50000,103064.96,104208,4,4,50000,88804.93,93281,5,7,40000,,0,10210
17559,current,M,27,653,5840.87,2603,34946.23,577,4978,2728,3,15,14,1,1,12,60000,,,,,,,,,76103.5,87134,52,4,31430,44907.58,37673,3,16,25158,24842.09,40648,4,26,26970,,0,1902
2319,current,M,33,812,18593,,7851,,13638.5,2041,3,6,2,,,8,73000,,,,,,,30000,,41349.2,38103,9,2,34981,36201.3,38554,3,8,35484,28860.88,36232,6,17,32718,,0,1079
14368,current,M,26,723,10948,2538,15336,8109.76,13537,5315,9,1,,6,12,12,20000,,,,,,,,,64362.47,58631,19,4,33598,54285.51,49364,4,25,30035,45652.7,40325,3,23,30112,,0,3073
4101,current,M,29,683,16522.95,10516.32,17048.37,5242.72,3103,11472,12,18,1,11,11,31,59000,,,,,,,,,81480.24,59353.27,47,19,29906,183190.49,273962,5,33,158486,78714.22,76333.75,17,57,42467,,0,1996
23287,current,M,33,534,3962.88,1209,2110,221,867,,1,2,5,3,1,1,312000,,,,,,,,,21263.12,290737,25,2,230000,313469.38,109081.5,3,16,68875,81798.25,156313.5,5,9,108927,,207.83,2025
16663,saving,M,35,523,2105.93,,3565,,3507.465,,4,2,,,,1,100000,,,,,,,,,74745.97,139529,9,6,69000,112976,57280,2,7,57000,9707.76,90831,4,6,50000,,4496.99,17998
25234,current,M,46,647,19311.255,11076.79,20876.51,385,16391,4101,,18,23,10,1,1,125000,,,,1,,,50000,,82634.79,108417,16,3,49400,79390.48,49246.54,2,9,49000,63506.23,49641,2,5,49000,,3334.7,13103
6254,current,M,31,623,3915.3,13166.4,11514.73,118295.59,3934,21189.3,7,3,7,61,53,44,75000,1,,1,,,,,,162330.7,3592.61,92,9,2000,275587.65,376584.68,19,87,180000,173475.37,73126.61,9,71,25000,,13620.75,1495
17791,saving,M,31,244,4960,,5727,,2526,,,3,5,,,,45000,,,,,,,,,,133.91,0,1,60.91,73.91,,0,1,,245.79,209.79,1,1,148.79,,8180.36,7968
29111,current,M,29,644,15305,,2558,776,2742,,2,4,9,,1,,15000,,,,,,,,,25462,14224,11,3,12039,53279.11,51017.11,10,19,19159,12724.75,18777.84,6,24,11648.84,,0,1287
8060,current,M,32,723,12622,,8106.5,,1171.5,214,14,15,11,,,3,41000,,1,,,,,,,39062,30913,14,1,30880,41036,48815,2,27,26500,30569.36,22350.84,3,16,21832,,1632.04,7615
3365,current,M,32,823,733,398,1835,1070,9169,,1,2,5,1,2,,37000,,,,,,,,,18662.61,13132,40,5,10000,31404.52,6076,1,17,6000,11664.51,13374,5,12,6500,,279.82,4975
15462,current,M,37,823,48087.38,,37995,,13330.78,,18,20,18,,,,100000,,,,,,600000,,,447520.93,499269,6,5,250000,58730.09,102966,2,3,92236,46406,93703,2,6,92576,,7437.19,48143
45794,current,M,38,266,80838,,18272,,19691,,6,2,7,,,,187000,,,,,,,,,89516.66,86911,24,9,33000,241096.41,250591.41,17,33,87000,65539.66,56278.6,16,37,12511,,1164.96,17671
36333,current,M,30,723,8778.69,,7033.83,525,4880,,16,17,16,,2,,26000,,,,,,,,,11830,12899,8,5,8500,30747.23,35534,5,24,14577,36895.58,30911,7,31,14577,,0,3113
46451,saving,M,40,834,11220.36,,5563.99,,5825,27258,4,2,8,,,1,78000,,,,,532465.36,,,,135759.63,135876.63,20,9,39375,153851.91,187232.98,11,17,86327,175079.93,151236.9,11,15,71225.62,,3836.95,1361
23438,current,M,51,646,14206.77,,12091.81,,3179,,11,10,17,,,,188000,,,,,,,,,25996.02,26108,1,1,26000,23141.4,23052,1,1,23000,414.9,293,1,1,9,,6744.68,38745
38923,current,M,29,723,8234.55,,5697,,579.5,,20,17,34,,,,30000,,,,,,,,,21965.76,22127,22,4,13909,17127.63,16598,4,13,12004,42602.26,42708,8,25,18000,,0,679
20667,current,M,31,623,16702.84,,3437.96,,7932.3,,9,7,22,,,2,75000,1,,,,,,,,49630.79,67709,9,4,45777,93140.4,85399,7,15,46464,84171.27,80823.62,9,18,56831.74,,5940.61,1672
1109,current,M,26,836,10347.6,1726.34,2178.08,735,1401,2427,5,2,7,9,1,1,75000,,,,,,,,,48924.86,44729,23,6,28178,22181.3,28499,2,14,25326,29405.13,26120,3,12,24423,,0,2504
41829,current,F,28,723,1249.53,393,4308.69,445,3049.42,,3,18,15,2,2,,57000,,,,,,,,,58019.49,44078,11,4,23593,26001.34,24700,2,12,24270,37520.3,41676,4,14,35533,,0,131
21282,current,F,34,233,12942,5886,4528,17601,3905,9331.68,11,6,6,3,5,8,165000,,,,,,,30000,,78116.14,83422,23,6,71555,162073.43,272084,12,40,160000,203729.58,104629.75,15,49,53586,,0,10009
30398,current,M,29,296,4086.24,,2011.82,,3056.53,,3,2,,,,,35000,,,,,,,,,28326.16,21934.7,14,3,16660.7,15185.75,15242.3,1,7,15216.3,7165.51,15717,2,7,15591,,0,12199
12546,current,F,38,266,7827,1237,5539,15065,1233,8820,1,2,1,2,8,7,150000,,,,,,,,,25554.01,28519,13,1,28305,24611.25,51838,4,16,28305,53501.39,21292,3,17,20305,,0,6218
17524,current,M,51,623,15020.17,919,4245.5,2946,9950.335,,8,4,2,1,1,1,155000,,,,,,,,,95682.27,66174,14,4,31000,215404.07,290346,6,21,200000,138762.34,95053,11,14,22367,,606.64,8335
42212,current,F,30,683,8619.33,791.45,5869,373,2147.49,9073.8,8,11,7,2,1,20,40000,,,,,,,,,15151.45,37957,15,3,30920,47809.79,55825,9,12,30920,73843.91,108019,9,38,50500,,0,2318
14088,current,M,39,523,4431.55,,4119.19,,335,,4,6,10,,,,300000,,,1,,,,,,38047.75,35952,11,2,35183,37481.5,41041,4,8,35183,126974.5,136694,7,20,52979,,5283.03,854
21114,saving,M,42,264,3546.24,,5698.38,,5044.81,,1,3,2,,,,25000,,,,,,,,,5539.39,4116.68,3,2,4000,40345.39,52230,2,4,47000,7844.54,140602.19,4,2,140000,,0,240
45392,current,M,33,233,6289,,4513,417,10272,,4,2,3,,1,9,35000,1,,,,,,,,17695.28,13113,4,1,13088,10100.54,,0,2,,11326.74,24381,5,11,13070,,8896.85,2294
36278,saving,M,37,641,1752,,1966,,2343,194,1,2,3,,,5,25000,,,,,,,,,18225.71,69787.4,11,7,29967,69188.17,51246,4,12,26704,35076.84,62466.78,5,18,55495,,0,3419
40511,current,M,34,523,52358.88,,14485.37,,12022.26,,11,29,41,,,,136000,1,,1,,0.61,,,,157406.54,92992.68,15,5,45000,216190.03,255525.86,12,18,171000,234092.25,241394,11,15,69000,,6557.61,11782
18966,saving,M,32,503,39372.52,4465.29,39741.55,,13572.34,,13,42,31,9,,1,125000,,,,,,,,,82411.21,68977.92,29,3,33060,32098.26,36337.98,3,5,33060,41277.84,40087,4,5,33060,,0,28044
8055,current,M,34,683,28030.03,,18785.89,,1329,,19,28,29,,,,390000,,,,,,,,,276064.39,260514,19,4,110000,45228.46,53761,1,6,53482,156310.36,99134,3,5,97383,,0,3634
1620,current,M,40,244,26980.44,,4675.78,,843,335,16,11,23,,,3,35000,,,,,,,,,47149.41,32277,8,6,13000,31238,23984,3,8,13000,39871.94,28476,7,14,13000,,0,675
8997,current,M,29,483,606,,1306,,1378,,2,6,3,,,,78000,,,,,,35000,,,44244.67,72973,11,5,43000,57335.14,52186,2,10,46000,17044.55,222,1,7,197,,0,496
21588,current,M,37,823,4306,,12716,,2270.6,,20,24,16,,,,118000,,,,,,,,,41816.96,31568,25,2,27786,119208.75,150018,7,33,88500,69064.5,41116,5,35,27725,,0,566
29988,current,M,27,725,2387,981,5832,647,2303,,1,4,2,2,2,3,105000,,,,,,,,,158538,38733,15,3,32805,37786,5563,2,11,3035,47682,76097,5,13,35105,,0,10649
15174,saving,M,30,503,21433.2,,11487.23,50012,16911.215,,4,5,2,,1,,30000,,,,,,,,,30214.25,46153,4,3,20000,89632.25,108180,4,10,41000,23891.97,7069,2,5,6500,,30331.35,5000
45859,current,M,33,683,19761.91,9803,13807.35,7894.08,9813,10770,28,27,35,13,21,37,60000,,,,,,,,,74999.26,38711,32,1,38647,39636.74,39468,1,25,39432,39377.35,50345.5,4,44,39039,,64.47,15251
45475,current,M,31,683,16328.14,377,9591.12,365,2247,,20,16,15,1,1,1,35000,,,,,,,,,29532.09,25822.5,13,5,9900,42321.23,42055,4,9,11500,50724.1,54534,9,17,17570,,3095.82,2964
26067,saving,M,28,683,7808,15602.31,2397,4823,4021,,1,2,5,8,2,,30000,,,,,,,,,16881.81,36068,12,3,17540,31583,33639,6,9,17540,21735,29607,6,5,17540,,0,5191
4108,current,F,29,233,18932.5,3183.72,7477,9068,2258,6535.4,7,13,4,2,4,19,50000,,,,,,,,,42831.77,75308,24,5,20235,64180.38,59275,3,21,26000,68290.08,42963.44,3,39,23238,,0,8944
33250,current,M,29,683,3860.36,,7644,1217,3132,531,7,12,9,,1,6,22000,,,,,,,,,17370.97,17473,10,5,14085,15790.72,15842,4,9,14384,15742.7,16400,3,14,15634,,0,1104
38687,current,M,40,683,59287.65,25577.09,24849.9,50661.05,5046.5,11702.4,16,13,20,12,25,30,1000000,,,,,2.13,,,,233562.36,221877,34,3,184391,284531.54,189563.34,3,47,184393,327389.51,195789.2,4,52,184392,,36204.77,19940
20866,current,M,33,683,11789,,36493.01,,6909,,7,17,14,,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,2464.89,2819
27752,current,M,32,623,17360.79,,10528,,4381.62,,17,13,12,,,5,50000,,,,,,,,,24047.25,26952,20,2,23684,35561.8,32560,3,19,23966,50865.66,29062,3,21,24029,,368.12,6658
11701,current,M,36,683,15672.2,439,10033.51,,2367,,3,8,20,1,,,100000,,,,,,,,,26801,51639.77,9,3,46546,130839.96,88209,4,19,48283,46033.6,131265,6,21,84910,,0,5895
18570,current,F,37,803,1963,,13761,,4458,,1,1,2,,,,35000,,,,,,,,,2391.25,2052,3,1,2000,27871,28756,2,4,14600,3128.27,2549.27,2,3,2344.27,,5865.71,1734
45871,current,F,29,883,7399.18,806,12520.06,552,4698.82,1436,5,7,9,5,1,4,30000,,,,,,,,,22999.25,23242.95,22,3,22582.2,27190.18,28349.26,1,5,28275.26,45214.06,29026.73,2,10,28722.73,,0,4169
24920,current,M,224,653,2157,,4998.36,,3806.18,,6,13,6,,,1,200000,1,,1,,,,,,3221.25,10148,3,1,10000,525,,0,1,,2482.5,272,1,2,175,,504.03,2299
32105,current,M,31,538,6992.47,1009,819,5349,4330.235,6952,6,1,2,2,5,9,25000,,,,,,,,,49329.5,54841,9,4,30763,45691.73,36107.04,3,11,21402,40289.38,33807.75,5,20,18443,,0,11647
34999,saving,M,38,244,2069,1104.8,2768,1735,3007,,1,3,6,1,2,,100000,,,,,,,,,16917.32,6638.33,10,3,6500,17012.57,23095.43,6,9,11000,16518,16702.79,4,5,11000,,4358.25,2288
29248,current,M,32,683,54814.8,,26182.32,,44811.93,,36,33,52,,,,239000,,,1,,,,,,,,,,,24105,100207,2,1,50000,23099.74,257775.95,5,1,117232.63,,0,10960
9793,saving,M,53,723,1688.57,,3474.63,,5262,,4,6,7,,,,50000,,,,,,,,,,,,,,,,,,,,530,1,0,276,,1842.83,2304
40372,current,M,36,683,66531,,34043.5,,612,,1,,10,,,2,250000,,,,,,230000,,,43933.04,44793,15,3,40436,54969.87,84430,7,18,48722,86903.89,65078,9,33,40430,,432.98,857
36953,current,M,34,625,50395.96,,21988.57,4658,2762.62,,13,12,22,,1,2,75000,,,,,,,,,69195.83,74579,15,6,20040,104064.69,85458,6,12,35000,46350.52,68886.5,8,12,36050,,13889.25,2588
6324,saving,M,43,916,4800.27,,24398.17,,15073.72,17219,4,17,8,,,13,260000,1,,1,1,,,,,21169.98,29714.78,5,3,25000,85699.7,75282,2,7,68000,289017.76,340742,5,32,160000,,3637.16,39174
7302,current,M,31,271,18983.36,,10816,,4197,635,19,5,25,,,2,75000,1,,1,,,,,,123304.34,111543,16,9,33220,48664,84724,10,8,33052,68586.98,32278,3,7,32052,,11297.24,3052
16302,current,M,34,523,24315,37365.92,40308,36195.4,655.75,14791,1,1,1,11,15,11,75000,,,,,,,,,38730.99,50753,15,2,26522,63681.99,79103,3,17,45000,61050.72,93773,4,13,65000,,0,930
45131,current,M,31,324,20074.35,,4147.07,,12628.71,,3,3,10,,,,195000,,,,,24129,,,,138284.61,138572,19,7,50000,56862.71,73442.28,8,9,19900,59110.85,61080.62,10,15,18348.62,,1798.22,384
45041,current,M,38,802,17388.52,1218.42,7211.32,10124.1,1266,11394,11,7,3,2,9,26,250000,,,,,,,,,75673.06,51134,21,2,51091,112706.34,152102,7,24,52341,128154.72,136305,5,42,54650,,8494.09,19666
35656,current,M,29,244,82403.4,,14158.14,,20449.83,,27,17,33,,,,455000,,,,,,,,,125666.59,167901,10,5,118964,99786.27,79489,1,10,79384,51146.57,176442,7,12,157846,,22397.53,16043
363,current,M,42,523,20101.37,,1816,,11200.685,,7,2,,,,,300000,,,,1,,,,,,,,,,,,,,,,,,,,,10256.81,40270
14371,current,M,31,627,1352,,966,,1825.5,,3,4,5,,,,50000,,,,,,,,,21165.38,38126,9,4,17629,17693.57,1145,1,5,1000,22986.44,23040,4,5,21302,,0,3841
7555,current,M,37,623,16904.73,,15551.35,,3624,,16,18,28,,,,300000,,,,,,,,,157801.83,152005,11,3,138653,135649.33,146203,2,9,142996,180540.66,201795.86,10,13,180827,,11516.72,1476
32586,current,F,33,523,36755.48,2151,8878.18,15008,3092,931,6,8,9,1,1,2,60000,,,,,,,,,62860.47,75241,14,3,50000,135150.2,99082,3,20,59000,23542.42,21266,3,15,20000,,2706.22,23834
26792,saving,F,58,523,19584,6093.09,2068,13794,12241,12485,1,2,3,8,14,11,138000,,,,1,31688.05,,,,151676.84,16158,18,1,16000,37599,45186,1,19,45000,127080.9,176070,3,16,165250,,12233.13,12692
38080,saving,M,34,524,29522.92,,16789.34,,3139,,26,18,19,,,,70000,,,,,,,,,274568.25,,15,0,,35683,,0,3,,45834,56844,6,8,30000,,746.91,5042
9309,current,M,26,723,6831,,2633.88,,5048.44,,9,12,15,,,1,72000,,,,,,,,,5017.75,24892,7,2,24238,24036.75,4173,4,7,1600,281568.63,358619,6,27,298981,,0,1803
9100,current,M,35,344,28678.58,,51745.06,,2299,,25,22,21,,,,140000,,,,,,,,,37454.62,46742.41,3,4,19772.41,69764.69,61451,2,6,30800,107090.4,106633,4,9,55000,,0,2732
13012,current,F,39,723,11945.5,,18821.54,,12663,,14,14,23,,,,81000,,,,,,,,,30140.76,29894,14,1,29671,23570.64,87250,2,6,50000,22929.14,30605,2,5,30034,,0,11119
31777,saving,M,36,233,47753.27,,63789.48,17222,9469,12875,20,24,21,,2,13,156000,,1,,,,,,,155414.19,202329,12,5,75000,109149.49,82176,2,13,50000,125996.36,168911,5,27,74146,,2197.32,48114
279,current,M,36,655,25964.65,768,5049.92,714.74,13554,3094,14,9,22,3,3,5,100000,1,,1,1,,,,,14072.05,13605,6,1,13428,37954.57,47284.1,9,7,16350,26491.68,16856,2,10,16650,,18526.33,5666
30449,current,M,27,683,10595.03,,2480.8,,457,,13,4,2,,,,23000,,,,,,,,,23437.58,23287,13,4,18300,52761.59,258172,8,32,200000,136957.42,42592.13,8,43,20000,,0,1093
40076,current,M,30,683,1128,1217,4284.01,190,4261,,1,5,6,2,1,1,20000,,,,,,,,,32502.75,49762,22,2,24742,17226.88,,0,13,,23985.52,24228,3,9,23907,,0,20
8668,current,M,41,534,2831,,2564,,1461,,,5,7,,,,150000,,,,,,,,,135753.18,775707.68,21,3,552992,709785,179063.82,3,11,140441.82,217465,146221.1,3,14,140817.1,,16312.25,1066
17942,saving,M,38,645,82650.05,,114037.3,,50123.64,,36,46,37,,,,178000,,,,,,,,,137545.32,210206,10,3,100000,189629.5,195255,6,10,75000,145475,86891,6,8,30000,,10543.73,28579
10922,saving,M,32,874,19561.5,,53798.97,20482,2328.9,5877.79,15,15,8,,5,4,70000,,,,,,,298472,,3854,,3,0,,286198.75,403685,4,12,128500,156106.79,100792.93,3,9,100000,,0,2006
25944,current,F,37,303,112281.48,,125275.92,,119075.7,,6,3,2,,,,250000,1,,,,,,,,,,,,,,,,,,,,,,,,58324.8,37767
11447,current,M,35,623,4909,4963.41,218,2887.5,1741,4027,4,1,9,8,7,15,30000,,,,,,,,,58436.96,29960.5,33,7,15796,34628.58,44824,3,19,27220,52844.87,63931,11,30,15796,,0,601
43652,current,M,28,534,9503.5,1440,6144,4257.7,11594,,,5,10,3,7,3,50000,,,,,,,,,21598,20921,10,1,20680,21233.45,18964,3,14,18930,34159.24,26160,5,10,20168,,0,1999
33169,current,F,29,796,2716,,847,758,805,,4,1,2,,8,13,36000,,,,,,,,,28682.13,31750.5,18,11,10000,12787.01,15832,5,17,5500,8770.5,1760,3,21,900,,0,4468
39778,current,M,37,723,9046.18,2287,28932,3759,2688,3464,13,10,11,6,14,7,317000,,,1,,,,,,81035.43,40187,30,1,39964,36108.84,100810,3,28,49727,41923.98,138552,4,23,76953,,0,5304
7015,current,M,42,233,15207,,50490,,7522,,8,16,28,,,,157000,1,1,,,,,,,144019.43,132426,17,4,82655,97816.88,101066,2,16,85805,135257.63,133191,4,7,82655,,2045.79,2007
43688,current,M,32,324,7321.23,10720,37902.7,71876,22988.465,1336,9,5,,28,28,25,75000,,,,,,,,,51002,63879,37,2,38696,98633.5,113149,3,38,70000,215365.28,187736,7,32,101958,,0,7724
8922,current,M,36,725,36500.5,,3995.04,,7727,,5,5,16,,,,40000,1,,,,,,,,136927.03,133776,20,6,45500,113271.92,109544,8,19,36700,161732.82,169355,7,27,83000,,6935.16,223
42373,saving,M,40,623,55865.08,2324,11497.17,,5351.42,,6,15,25,2,,,144000,1,,1,1,,,,,82717.75,58176.38,14,6,22000,54708.47,46349.57,4,12,25000,12077.43,11536,3,5,7000,,10202.9,1409
44723,current,M,29,503,3631.86,6032,3261.93,11417.36,2241,14825.84,9,,8,5,9,21,40000,,,,,,,,,84391.19,87472,23,3,39000,18871.9,80056.04,5,18,49500,61461.46,27817.75,5,39,24800,,704.26,2651
17480,current,M,31,735,5759,,1116.92,,2514,,1,3,4,,,,100000,,,,,,,,,147.25,,1,0,,,,,,,,564,1,0,271,,128216.04,1435
7784,current,M,34,683,8319.24,158,2446.39,,2363,5892.95,19,12,38,1,,4,45000,1,,,,,,,,45231.63,51910,17,7,25000,14179.96,17066,3,6,15000,92194.94,96903,8,22,32200,,3471.72,3386
11011,current,F,33,523,6635,,11409.5,,6982.72,,7,11,12,,,,31000,,,,,,,,,911,1046,1,1,900,443,454,1,1,340,386,462,1,1,330,,0,5300
41832,current,M,29,245,7685,,6001,,1265,,6,6,7,,,,36000,,,,,,,,,4685.25,4701.75,3,3,3000,11515.26,14182,4,3,5000,20198,17705,3,3,15000,,774.97,6697
19132,current,M,33,683,502,2706,711,2198,593,2204,1,1,1,6,7,16,65000,,,,,,,,,34456.42,34010.5,36,10,29687,39988.75,40847.5,9,26,28737,32767.1,32017.13,10,39,28273,,0,4218
21578,current,M,38,523,58025,48392,33893.66,76793.19,46221.33,,5,11,2,5,12,,200000,,,,,,,,,104479,197961,9,2,99135,147302.19,85857,1,21,85761,338820.66,289651.6,3,7,202132.6,,27470.66,10698
10964,current,M,27,523,734,,6428.03,,1594,,2,3,3,,,,25000,,,,,,,,,,,,,,,,,,,63.77,64,1,1,20,,0,11023
24503,current,M,37,270,6497.92,2504,9581.84,1770,1547,,,4,6,5,2,2,55000,,,1,,,,,,36444.74,40180,16,4,18919,96552.19,97069,2,11,78137,42364.74,51364,6,17,18919,,2142.39,1883
34965,current,M,30,523,8982,,16313,,8859.15,,3,4,7,,,,55000,,,,,,,,,19369.75,19160,5,4,9000,29632.53,30236,1,3,30000,69825.01,85126,3,12,45000,,3710.54,1350
40734,current,M,32,623,1842,,8343.45,2276,5712.225,2285.68,2,9,,,3,5,29000,,,,,,,,977,17068,5119,4,1,5000,25935.76,43629,6,14,26019,93653,86032,14,24,22078,,1648.33,3180
9017,current,M,44,723,27311.55,175,864,,2351,,5,1,14,1,,,202000,,,,,,,,,113850.47,131702,12,13,23000,50430.63,59504,5,11,21000,25300.33,22505,6,8,18140,,0,5269
5528,saving,M,31,683,1226,1605,1230.57,2337,700,1493,2,1,2,4,10,8,50000,,,,,,,,,23763.63,28626,17,3,15000,4754.46,181.78,1,18,3.78,5040.73,8285,3,10,5000,,0,1479
42732,current,F,25,623,2918,1483.6,5753,774,1231,949,2,9,7,1,2,4,35000,,,,,,,,,26816.54,18844,37,2,18541,20444.64,117849,5,13,49000,111523.93,25143,3,33,22799,,0,917
11946,saving,M,53,484,14416.65,,4623.12,2466,9956.385,,3,19,11,,1,,60000,,,,,,,,,7362.25,8063,2,1,8000,24260.28,281.19,1,9,83.19,16209,3075,2,2,2299,,0,628
21019,current,M,52,823,51917.6,,15080.01,,34698.95,,14,36,35,,,,300000,,,1,,,,,,258611.89,152263,18,3,112462,178826.41,122915.36,4,21,118371,170251.16,130543.76,4,22,126762,,419.51,21505
27182,current,M,26,623,12548.595,35766.02,9518.5,4317,13836.69,2286,,18,48,58,24,15,40000,,,,,,,,,65212.89,37161.37,81,7,21007,22115.25,44345.5,3,32,36774,68319.51,50741,6,27,22414,,0,3970
29904,current,M,30,723,5343,2970,1763.5,971,21851,2879,3,3,11,3,3,4,37000,,,,,,,,,24198.22,63481,25,8,17350,38158,23845,5,18,16135,55625.94,58713,10,23,19380,,2303.84,2876
40034,current,M,27,874,14682.42,,2360.54,,676.52,,14,12,30,,,,53000,,,,,,,,,6147,22409,5,1,22310,45268.79,38351,5,11,17960,35110.11,38835,7,10,17954,,0,6064
41846,current,M,31,324,8687,,1428,,2443,,1,1,8,,,,48000,,,,,,,,,58196.25,67781,26,7,30000,34140.95,25822.86,6,16,11642,82576.5,86290,12,18,50000,,0,2170
40629,current,M,29,371,20916.18,,9956.66,6281,1793.42,337,9,12,12,,4,4,169000,,,,,,,,,10418.91,37446,5,1,37162,25869.16,49159,2,8,42802,16548.18,36743,3,8,35618,,0,3236
4005,saving,F,52,723,51839.52,3477,16088,40660.05,34202.76,4191,7,5,7,9,7,12,100000,,,,,,,,,114672.75,154533,31,4,65000,183022.3,230162,2,35,130000,177968.88,120948,2,37,119500,,3351.5,16856
32880,current,M,32,233,16742.3,,8014.43,,2114,,20,14,23,,,,71000,,,,,,50000,,,58582.22,38394,9,7,21150,9369.08,,0,3,,64404.89,21267,3,8,21150,,1390.14,380
6992,current,M,29,758,8466.5,,8444.35,244,7452.4,578,11,15,45,,1,4,30000,,,,,,,,,150593,152349.31,20,9,65000,29638.5,62247.13,2,13,53032.13,83736.24,56892.7,6,38,24000,,0,13190
12823,current,M,36,245,9126.05,,12689.52,,15973,,16,4,14,,,1,45000,,,,,,,,,68473.55,87521,13,8,26670,48689.95,38576,6,9,10950,46846.94,77245,5,7,31556,,2981.77,5943
34482,current,M,32,266,1302.68,,5817.68,,10136,,2,3,7,,,,507000,,,,,,,,,88899.17,77899,9,3,46873,3575.54,59984,3,2,46873,81491.54,56689,3,8,45873,,0,4111
29907,saving,M,36,732,705,,7220.27,,2778,12215,3,5,8,,,16,384000,,,,,,,,5439,652986.99,629393,21,3,319000,113812.01,183264,1,10,183109,192456.91,472934.91,8,27,177844.28,,0,200000
40230,saving,M,36,233,11064.75,1017,938,,6500.375,,5,1,5,1,,,71000,1,,,,,,,,51464.16,139776,12,3,52984,90467.57,28745,2,21,26272,67201.5,52431.5,6,16,50625,,5282.94,5001
4640,current,F,28,623,3203.15,3313,959,5307.81,968,1101.14,6,2,3,2,8,5,60000,,,,,,,,,17101,17894,9,3,15860,24825.56,25081,6,17,15885,30735.88,44669,6,17,15371,,0,3646
44766,current,M,45,324,5708,2470,1180,,1574,1280,4,1,7,3,,4,265000,,,,,,,,,104218.47,95621,21,3,37000,39575.99,44669,3,18,33000,75530.21,70695,6,28,33458,,2889.88,2956
8432,saving,M,38,233,7192.11,,29524.7,,15874.01,,7,7,12,,,,225000,,,,1,,,,,42156.86,17250,9,2,11000,24133.75,87738,6,6,50000,100705.55,46731,6,16,20000,,20649.46,6153
29728,current,F,26,683,18112.92,46915,13778.52,28429.49,1625.04,16846,2,4,3,29,34,22,30000,,,,,,52000,,,86002.54,137678,38,2,68778,80268.45,80625,4,53,68778,112919.69,95679.56,5,30,68778,,0,8839
4851,current,M,42,523,1564,,631.89,,1526.445,,3,1,,,,,295000,,,,,,,,,,,,,,,142.94,1,0,69.94,112.94,,0,1,,,2059.86,308
19153,current,M,35,723,44286.5,1315,4479.5,25510,9247.85,5515,16,4,21,1,2,7,134000,,,1,,,,,,129280,119886,16,6,72510,142002,145596,15,16,50000,179142.25,180957,15,26,73000,,7357.16,5017
10751,current,M,32,683,12318.45,,10410,1036,11937.725,,5,6,1,,1,2,40000,1,,1,,,,,,50650.39,50708,14,4,35500,72957.25,74497,9,15,22500,74263.25,72670.75,9,25,25000,,7354.38,105
1780,current,M,30,523,3044,1165.4,1385,3187.12,2859.5,4653.01,2,3,,2,2,7,43000,,,,,,,,,38679.21,38355,20,5,22519,18176.33,26931,2,11,24033,84164.12,77412,6,24,40000,,0,2098
41894,current,M,30,324,9320,,20826,,38974,,2,2,8,,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,14790.28,8429
14051,saving,F,24,644,3406.36,,8802.35,370,6507.855,,11,11,9,,1,,30000,,,,,,,,,5071.75,4541,7,3,2400,5667.83,9929,3,7,6000,30865,26632,5,6,24000,,0,425
40894,current,M,34,233,5393.56,,13014.95,,9635.255,,7,16,8,,,,60000,,,,,,,,,,,,,,,,,,,,,,,,,18552.59,7899
43131,current,M,32,723,57668.48,3168,22563.99,,3311,2586,22,22,15,2,,1,103000,,,,,,,,,99200.71,57596.33,14,7,34622.33,47253.4,57418.33,4,13,34622.33,41257.92,53690.33,7,11,34612.33,,0,6125
20510,current,F,44,683,11150,,6018.5,,2124.78,,3,7,6,,,,130000,,,1,,,,,,35309.96,35459,12,4,22000,15772.31,17000,6,5,7311,14527.58,20635,8,4,5000,,11642.04,3076
27589,current,M,33,324,12624,,3182.65,,797.45,933,2,5,6,,,1,64000,,,,,,,,,26154.7,36116.61,10,6,22000,55915.39,54737.86,13,29,48500,22970,26495.29,4,10,26000,,0,415
7889,current,M,37,623,5416.95,2137,14529.38,,3054,,4,11,15,1,,1,196000,,,,1,,,,,47862.61,39786,17,3,30608,24198,50356,4,11,37274,165395,155603.5,9,19,50000,,3261.45,2200
5406,current,M,30,618,8391.94,,2590.64,,5743.29,,6,2,10,,,,100000,,,,,,,,,158660.8,148585,17,8,31000,49822.9,87352,9,14,31000,85660.02,68091,17,20,23661,,0,7045
